"","Date","Rides","WND","DEW","VIS","TMP","Members","Holiday","Day","Weekend"
"7696",2011-11-17 15:00:00,116,"330,5,N,0077,5","+0044,5","016093,5,N,5","+0106,5",106,0,"Thu",0
"7697",2011-11-17 16:00:00,194,"340,5,N,0051,5","+0022,5","016093,5,N,5","+0094,5",186,0,"Thu",0
"7698",2011-11-17 17:00:00,395,"340,5,N,0062,5","+0030,5","011265,5,N,5","+0080,5",375,0,"Thu",0
"7699",2011-11-17 18:00:00,306,"330,5,N,0041,5","+0010,5","016093,5,N,5","+0090,5",297,0,"Thu",0
"7700",2011-11-17 19:00:00,214,"340,5,N,0051,5","+0010,5","016093,5,N,5","+0080,5",207,0,"Thu",0
"7701",2011-11-17 20:00:00,163,"010,5,N,0057,5","+0000,5","016093,5,N,5","+0083,5",156,0,"Thu",0
"7702",2011-11-17 21:00:00,114,"320,5,N,0062,5","+0006,5","016093,5,N,5","+0083,5",111,0,"Thu",0
"7703",2011-11-17 22:00:00,82,"340,5,N,0077,5","-0010,5","016093,5,N,5","+0070,5",81,0,"Thu",0
"7704",2011-11-17 23:00:00,57,"330,5,N,0057,5","-0006,5","016093,5,N,5","+0078,5",57,0,"Thu",0
"7705",2011-11-18 00:00:00,29,"340,5,N,0082,5","-0017,5","016093,5,N,5","+0078,5",27,0,"Fri",0
"7706",2011-11-18 01:00:00,10,"320,5,N,0072,5","-0017,5","016093,5,N,5","+0083,5",10,0,"Fri",0
"7707",2011-11-18 02:00:00,10,"320,5,N,0082,5","-0022,5","016093,5,N,5","+0078,5",8,0,"Fri",0
"7708",2011-11-18 03:00:00,2,"330,5,N,0077,5","-0056,5","016093,5,N,5","+0072,5",2,0,"Fri",0
"7709",2011-11-18 04:00:00,5,"320,5,N,0072,5","-0050,5","016093,5,N,5","+0072,5",5,0,"Fri",0
"7710",2011-11-18 05:00:00,22,"300,5,N,0036,5","-0056,5","016093,5,N,5","+0067,5",22,0,"Fri",0
"7711",2011-11-18 06:00:00,70,"280,5,N,0041,5","-0050,5","016093,5,N,5","+0061,5",69,0,"Fri",0
"7712",2011-11-18 07:00:00,215,"300,5,N,0051,5","-0061,5","016093,5,N,5","+0061,5",210,0,"Fri",0
"7713",2011-11-18 08:00:00,374,"290,5,N,0046,5","-0056,5","016093,5,N,5","+0056,5",368,0,"Fri",0
"7714",2011-11-18 09:00:00,210,"280,5,N,0046,5","-0050,5","016093,5,N,5","+0044,5",204,0,"Fri",0
"7715",2011-11-18 10:00:00,115,"290,5,N,0041,5","-0050,5","016093,5,N,5","+0044,5",105,0,"Fri",0
"7716",2011-11-18 11:00:00,140,"280,5,N,0031,5","-0061,5","016093,5,N,5","+0044,5",122,0,"Fri",0
"7717",2011-11-18 12:00:00,160,"300,5,N,0062,5","-0072,5","016093,5,N,5","+0039,5",139,0,"Fri",0
"7718",2011-11-18 13:00:00,176,"290,5,N,0041,5","-0083,5","016093,5,N,5","+0033,5",145,0,"Fri",0
"7719",2011-11-18 14:00:00,152,"300,5,N,0051,5","-0094,5","016093,5,N,5","+0033,5",122,0,"Fri",0
"7720",2011-11-18 15:00:00,176,"280,5,N,0031,5","-0094,5","016093,5,N,5","+0022,5",149,0,"Fri",0
"7721",2011-11-18 16:00:00,207,"260,5,N,0026,5","-0094,5","016093,5,N,5","+0022,5",188,0,"Fri",0
"7722",2011-11-18 17:00:00,377,"240,5,N,0015,5","-0094,5","016093,5,N,5","+0017,5",360,0,"Fri",0
"7723",2011-11-18 18:00:00,324,"290,5,N,0031,5","-0089,5","016093,5,N,5","+0017,5",308,0,"Fri",0
"7724",2011-11-18 19:00:00,185,"300,5,N,0036,5","-0089,5","016093,5,N,5","+0022,5",178,0,"Fri",0
"7725",2011-11-18 20:00:00,133,"290,5,N,0036,5","-0078,5","016093,5,N,5","+0039,5",125,0,"Fri",0
"7726",2011-11-18 21:00:00,110,"320,5,N,0051,5","-0083,5","016093,5,N,5","+0044,5",107,0,"Fri",0
"7727",2011-11-18 22:00:00,97,"330,5,N,0026,5","-0078,5","016093,5,N,5","+0061,5",88,0,"Fri",0
"7728",2011-11-18 23:00:00,58,"999,9,V,0021,5","-0078,5","016093,5,N,5","+0067,5",53,0,"Fri",0
"7729",2011-11-19 00:00:00,52,"310,5,N,0041,5","-0083,5","016093,5,N,5","+0078,5",48,0,"Sat",1
"7730",2011-11-19 01:00:00,35,"310,5,N,0026,5","-0083,5","016093,5,N,5","+0078,5",34,0,"Sat",1
"7731",2011-11-19 02:00:00,46,"250,5,N,0026,5","-0089,5","016093,5,N,5","+0083,5",34,0,"Sat",1
"7732",2011-11-19 03:00:00,15,"300,5,N,0026,5","-0094,5","016093,5,N,5","+0078,5",11,0,"Sat",1
"7733",2011-11-19 04:00:00,8,"170,5,N,0026,5","-0089,5","016093,5,N,5","+0067,5",4,0,"Sat",1
"7734",2011-11-19 05:00:00,2,"210,5,N,0031,5","-0078,5","016093,5,N,5","+0061,5",2,0,"Sat",1
"7735",2011-11-19 06:00:00,12,"200,5,N,0031,5","-0067,5","016093,5,N,5","+0050,5",10,0,"Sat",1
"7736",2011-11-19 07:00:00,40,"200,5,N,0036,5","-0050,5","016093,5,N,5","+0050,5",37,0,"Sat",1
"7737",2011-11-19 08:00:00,92,"180,5,N,0031,5","-0050,5","016093,5,N,5","+0050,5",80,0,"Sat",1
"7738",2011-11-19 09:00:00,139,"210,5,N,0021,5","-0050,5","016093,5,N,5","+0039,5",127,0,"Sat",1
"7739",2011-11-19 10:00:00,193,"200,5,N,0026,5","-0033,5","016093,5,N,5","+0039,5",158,0,"Sat",1
"7740",2011-11-19 11:00:00,231,"190,5,N,0036,5","-0039,5","016093,5,N,5","+0039,5",181,0,"Sat",1
"7741",2011-11-19 12:00:00,307,"190,5,N,0057,5","-0050,5","016093,5,N,5","+0039,5",214,0,"Sat",1
"7742",2011-11-19 13:00:00,360,"200,5,N,0031,5","-0050,5","016093,5,N,5","+0033,5",242,0,"Sat",1
"7743",2011-11-19 14:00:00,344,"200,5,N,0046,5","-0056,5","016093,5,N,5","+0039,5",223,0,"Sat",1
"7744",2011-11-19 15:00:00,376,"200,5,N,0062,5","-0056,5","016093,5,N,5","+0039,5",258,0,"Sat",1
"7745",2011-11-19 16:00:00,285,"200,5,N,0046,5","-0050,5","016093,5,N,5","+0033,5",186,0,"Sat",1
"7746",2011-11-19 17:00:00,230,"200,5,N,0057,5","-0044,5","016093,5,N,5","+0033,5",169,0,"Sat",1
"7747",2011-11-19 18:00:00,207,"200,5,N,0062,5","-0040,5","016093,5,N,5","+0030,5",171,0,"Sat",1
"7748",2011-11-19 19:00:00,180,"190,5,N,0046,5","-0039,5","016093,5,N,5","+0039,5",147,0,"Sat",1
"7749",2011-11-19 20:00:00,162,"200,5,N,0057,5","-0044,5","016093,5,N,5","+0050,5",114,0,"Sat",1
"7750",2011-11-19 21:00:00,108,"190,5,N,0046,5","-0039,5","016093,5,N,5","+0067,5",79,0,"Sat",1
"7751",2011-11-19 22:00:00,106,"200,1,N,0053,1","-0039,5","016093,5,N,5","+0094,5",80,0,"Sat",1
"7752",2011-11-19 23:00:00,91,"220,5,N,0051,5","-0044,5","016093,5,N,5","+0106,5",71,0,"Sat",1
"7753",2011-11-20 00:00:00,91,"210,5,N,0051,5","-0050,5","016093,5,N,5","+0117,5",77,0,"Sun",1
"7754",2011-11-20 01:00:00,83,"220,5,N,0057,5","-0044,5","016093,5,N,5","+0122,5",72,0,"Sun",1
"7755",2011-11-20 02:00:00,55,"180,5,N,0036,5","-0011,5","016093,5,N,5","+0122,5",43,0,"Sun",1
"7756",2011-11-20 03:00:00,36,"200,5,N,0057,5","-0017,5","016093,5,N,5","+0122,5",30,0,"Sun",1
"7757",2011-11-20 04:00:00,12,"200,5,N,0036,5","-0017,5","016093,5,N,5","+0111,5",10,0,"Sun",1
"7758",2011-11-20 05:00:00,3,"200,5,N,0026,5","-0011,5","016093,5,N,5","+0100,5",3,0,"Sun",1
"7759",2011-11-20 06:00:00,9,"190,5,N,0026,5","+0033,5","016093,5,N,5","+0083,5",6,0,"Sun",1
"7760",2011-11-20 07:00:00,22,"220,5,N,0021,5","+0011,5","016093,5,N,5","+0094,5",18,0,"Sun",1
"7761",2011-11-20 08:00:00,64,"200,5,N,0036,5","+0017,5","016093,5,N,5","+0089,5",51,0,"Sun",1
"7762",2011-11-20 09:00:00,136,"190,5,N,0031,5","+0028,5","016093,5,N,5","+0100,5",107,0,"Sun",1
"7763",2011-11-20 10:00:00,228,"200,5,N,0041,5","+0033,5","016093,5,N,5","+0100,5",182,0,"Sun",1
"7764",2011-11-20 11:00:00,284,"200,5,N,0031,5","+0039,5","016093,5,N,5","+0100,5",210,0,"Sun",1
"7765",2011-11-20 12:00:00,300,"190,5,N,0046,5","+0039,5","016093,5,N,5","+0106,5",230,0,"Sun",1
"7766",2011-11-20 13:00:00,364,"190,5,N,0051,5","+0044,5","016093,5,N,5","+0106,5",280,0,"Sun",1
"7767",2011-11-20 14:00:00,359,"190,5,N,0051,5","+0050,5","016093,5,N,5","+0106,5",246,0,"Sun",1
"7768",2011-11-20 15:00:00,350,"190,5,N,0051,5","+0056,5","016093,5,N,5","+0111,5",240,0,"Sun",1
"7769",2011-11-20 16:00:00,299,"200,5,N,0051,5","+0056,5","016093,5,N,5","+0122,5",218,0,"Sun",1
"7770",2011-11-20 17:00:00,200,"190,5,N,0046,5","+0061,5","016093,5,N,5","+0117,5",165,0,"Sun",1
"7771",2011-11-20 18:00:00,145,"200,5,N,0041,5","+0061,5","016093,5,N,5","+0117,5",123,0,"Sun",1
"7772",2011-11-20 19:00:00,154,"190,5,N,0051,5","+0072,5","016093,5,N,5","+0117,5",137,0,"Sun",1
"7773",2011-11-20 20:00:00,109,"210,5,N,0031,5","+0078,5","016093,5,N,5","+0133,5",86,0,"Sun",1
"7774",2011-11-20 21:00:00,102,"190,5,N,0021,5","+0083,5","016093,5,N,5","+0133,5",91,0,"Sun",1
"7775",2011-11-20 22:00:00,40,"200,5,N,0021,5","+0089,5","016093,5,N,5","+0161,5",35,0,"Sun",1
"7776",2011-11-20 23:00:00,28,"190,5,N,0026,5","+0094,5","016093,5,N,5","+0161,5",25,0,"Sun",1
"7777",2011-11-21 00:00:00,17,"180,5,N,0036,5","+0100,5","016093,5,N,5","+0178,5",13,0,"Mon",0
"7778",2011-11-21 01:00:00,12,"170,5,N,0046,5","+0100,5","016093,5,N,5","+0172,5",8,0,"Mon",0
"7779",2011-11-21 02:00:00,3,"180,5,N,0036,5","+0106,5","016093,5,N,5","+0172,5",2,0,"Mon",0
"7780",2011-11-21 03:00:00,4,"190,5,N,0026,5","+0100,5","016093,5,N,5","+0172,5",4,0,"Mon",0
"7781",2011-11-21 04:00:00,5,"190,5,N,0036,5","+0100,5","016093,5,N,5","+0167,5",5,0,"Mon",0
"7782",2011-11-21 05:00:00,20,"210,5,N,0036,5","+0106,5","016093,5,N,5","+0178,5",20,0,"Mon",0
"7783",2011-11-21 06:00:00,75,"180,5,N,0021,5","+0106,5","016093,5,N,5","+0156,5",75,0,"Mon",0
"7784",2011-11-21 07:00:00,244,"240,5,N,0021,5","+0111,5","016093,5,N,5","+0172,5",227,0,"Mon",0
"7785",2011-11-21 08:00:00,381,"190,5,N,0015,5","+0111,5","016093,5,N,5","+0150,5",368,0,"Mon",0
"7786",2011-11-21 09:00:00,233,"999,9,C,0000,5","+0111,5","016093,5,N,5","+0161,5",218,0,"Mon",0
"7787",2011-11-21 10:00:00,134,"010,5,N,0015,5","+0120,5","009656,5,N,5","+0140,5",109,0,"Mon",0
"7788",2011-11-21 11:00:00,126,"999,9,C,0000,5","+0133,5","016093,5,N,5","+0144,5",110,0,"Mon",0
"7789",2011-11-21 12:00:00,160,"360,5,N,0036,5","+0128,5","008047,5,N,5","+0139,5",136,0,"Mon",0
"7790",2011-11-21 13:00:00,133,"350,5,N,0036,5","+0128,5","006437,5,N,5","+0139,5",120,0,"Mon",0
"7791",2011-11-21 14:00:00,132,"360,5,N,0036,5","+0130,5","004828,5,N,5","+0140,5",118,0,"Mon",0
"7792",2011-11-21 15:00:00,108,"060,5,N,0026,5","+0130,5","004828,5,N,5","+0130,5",93,0,"Mon",0
"7793",2011-11-21 16:00:00,108,"999,9,C,0000,5","+0130,5","006437,5,N,5","+0130,5",95,0,"Mon",0
"7794",2011-11-21 17:00:00,210,"999,9,C,0000,5","+0130,5","006437,5,N,5","+0130,5",200,0,"Mon",0
"7795",2011-11-21 18:00:00,191,"360,5,N,0021,5","+0133,5","004828,5,N,5","+0133,5",183,0,"Mon",0
"7796",2011-11-21 19:00:00,136,"340,5,N,0031,5","+0130,5","006437,5,N,5","+0140,5",134,0,"Mon",0
"7797",2011-11-21 20:00:00,79,"999,9,C,0000,5","+0130,5","008047,5,N,5","+0140,5",74,0,"Mon",0
"7798",2011-11-21 21:00:00,113,"360,5,N,0021,5","+0140,5","008045,1,N,5","+0150,5",102,0,"Mon",0
"7799",2011-11-21 22:00:00,76,"999,9,C,0000,5","+0140,5","008047,5,N,5","+0170,5",70,0,"Mon",0
"7800",2011-11-21 23:00:00,33,"050,5,N,0021,5","+0140,5","014484,5,N,5","+0170,5",29,0,"Mon",0
"7801",2011-11-22 00:00:00,14,"100,5,N,0026,5","+0120,5","016093,5,N,5","+0160,5",14,0,"Tue",0
"7802",2011-11-22 01:00:00,6,"060,5,N,0036,5","+0117,5","016093,5,N,5","+0150,5",5,0,"Tue",0
"7803",2011-11-22 02:00:00,6,"010,5,N,0046,5","+0122,5","008047,5,N,5","+0144,5",4,0,"Tue",0
"7804",2011-11-22 03:00:00,3,"020,5,N,0041,5","+0120,5","004828,5,N,5","+0130,5",2,0,"Tue",0
"7805",2011-11-22 04:00:00,7,"050,5,N,0051,5","+0110,5","002816,5,N,5","+0130,5",7,0,"Tue",0
"7806",2011-11-22 05:00:00,18,"060,5,N,0057,5","+0110,5","004828,5,N,5","+0120,5",17,0,"Tue",0
"7807",2011-11-22 06:00:00,63,"050,5,N,0046,5","+0100,5","004828,5,N,5","+0110,5",62,0,"Tue",0
"7808",2011-11-22 07:00:00,121,"060,5,N,0036,5","+0100,5","008047,5,N,5","+0110,5",119,0,"Tue",0
"7809",2011-11-22 08:00:00,187,"030,5,N,0036,5","+0100,5","004023,5,N,5","+0110,5",182,0,"Tue",0
"7810",2011-11-22 09:00:00,147,"020,5,N,0026,5","+0094,5","008047,5,N,5","+0106,5",145,0,"Tue",0
"7811",2011-11-22 10:00:00,51,"070,5,N,0036,5","+0094,5","006437,5,N,5","+0106,5",45,0,"Tue",0
"7812",2011-11-22 11:00:00,32,"050,5,N,0026,5","+0090,5","004023,5,N,5","+0110,5",28,0,"Tue",0
"7813",2011-11-22 12:00:00,20,"030,5,N,0026,5","+0094,5","002414,5,N,5","+0100,5",17,0,"Tue",0
"7814",2011-11-22 13:00:00,26,"020,5,N,0026,5","+0100,5","003219,5,N,5","+0110,5",22,0,"Tue",0
"7815",2011-11-22 14:00:00,35,"060,5,N,0021,5","+0100,5","004828,5,N,5","+0100,5",31,0,"Tue",0
"7816",2011-11-22 15:00:00,34,"050,5,N,0031,5","+0090,5","006437,5,N,5","+0100,5",32,0,"Tue",0
"7817",2011-11-22 16:00:00,62,"030,5,N,0031,5","+0090,5","004023,5,N,5","+0100,5",59,0,"Tue",0
"7818",2011-11-22 17:00:00,164,"030,5,N,0015,5","+0090,5","008047,5,N,5","+0100,5",160,0,"Tue",0
"7819",2011-11-22 18:00:00,144,"040,5,N,0021,5","+0090,5","006437,5,N,5","+0100,5",144,0,"Tue",0
"7820",2011-11-22 19:00:00,110,"060,5,N,0036,5","+0090,5","001207,5,N,5","+0100,5",105,0,"Tue",0
"7821",2011-11-22 20:00:00,126,"060,5,N,0031,5","+0090,5","001207,5,N,5","+0100,5",120,0,"Tue",0
"7822",2011-11-22 21:00:00,88,"999,9,C,0000,5","+0100,5","002012,5,N,5","+0110,5",84,0,"Tue",0
"7823",2011-11-22 22:00:00,85,"999,9,C,0000,5","+0100,5","003219,5,N,5","+0110,5",79,0,"Tue",0
"7824",2011-11-22 23:00:00,38,"050,5,N,0015,5","+0106,5","004828,5,N,5","+0111,5",35,0,"Tue",0
"7825",2011-11-23 00:00:00,16,"999,9,C,0000,5","+0110,5","003219,5,N,5","+0120,5",14,0,"Wed",0
"7826",2011-11-23 01:00:00,8,"010,5,N,0015,5","+0110,5","004023,5,N,5","+0120,5",8,0,"Wed",0
"7827",2011-11-23 02:00:00,6,"050,5,N,0021,5","+0117,5","006437,5,N,5","+0122,5",5,0,"Wed",0
"7828",2011-11-23 03:00:00,3,"050,5,N,0021,5","+0120,5","004023,5,N,5","+0120,5",2,0,"Wed",0
"7829",2011-11-23 04:00:00,5,"999,9,C,0000,5","+0130,5","004828,5,N,5","+0140,5",5,0,"Wed",0
"7830",2011-11-23 05:00:00,17,"150,5,N,0021,5","+0130,5","004828,5,N,5","+0130,5",16,0,"Wed",0
"7831",2011-11-23 06:00:00,68,"999,9,C,0000,5","+0140,5","011265,5,N,5","+0140,5",67,0,"Wed",0
"7832",2011-11-23 07:00:00,154,"180,5,N,0036,5","+0140,5","004828,5,N,5","+0140,5",152,0,"Wed",0
"7833",2011-11-23 08:00:00,311,"180,5,N,0046,5","+0139,5","006437,5,N,5","+0139,5",304,0,"Wed",0
"7834",2011-11-23 09:00:00,166,"200,5,N,0041,5","+0133,5","009656,5,N,5","+0161,5",163,0,"Wed",0
"7835",2011-11-23 10:00:00,75,"190,5,N,0036,5","+0150,5","011265,5,N,5","+0160,5",69,0,"Wed",0
"7836",2011-11-23 11:00:00,114,"190,5,N,0046,5","+0139,5","009656,5,N,5","+0150,5",105,0,"Wed",0
"7837",2011-11-23 12:00:00,158,"190,5,N,0051,5","+0144,5","009654,1,N,5","+0150,5",149,0,"Wed",0
"7838",2011-11-23 13:00:00,174,"190,5,N,0057,5","+0140,5","009656,5,N,5","+0150,5",162,0,"Wed",0
"7839",2011-11-23 14:00:00,211,"190,5,N,0067,5","+0150,5","004828,5,N,5","+0160,5",198,0,"Wed",0
"7840",2011-11-23 15:00:00,207,"230,5,N,0067,5","+0150,5","016093,5,N,5","+0167,5",194,0,"Wed",0
"7841",2011-11-23 16:00:00,171,"190,5,N,0015,5","+0144,5","016093,5,N,5","+0156,5",167,0,"Wed",0
"7842",2011-11-23 17:00:00,163,"190,5,N,0036,5","+0130,5","016093,5,N,5","+0140,5",156,0,"Wed",0
"7843",2011-11-23 18:00:00,143,"999,9,C,0000,5","+0133,5","011265,5,N,5","+0139,5",136,0,"Wed",0
"7844",2011-11-23 19:00:00,121,"180,5,N,0021,5","+0140,5","011265,5,N,5","+0140,5",115,0,"Wed",0
"7845",2011-11-23 20:00:00,67,"210,5,N,0026,5","+0156,5","016093,5,N,5","+0161,5",66,0,"Wed",0
"7846",2011-11-23 21:00:00,66,"240,5,N,0021,5","+0160,5","016093,5,N,5","+0170,5",66,0,"Wed",0
"7847",2011-11-23 22:00:00,62,"320,5,N,0077,5","+0130,5","016093,5,N,5","+0160,5",59,0,"Wed",0
"7848",2011-11-23 23:00:00,50,"290,5,N,0077,5","+0061,5","016093,5,N,5","+0150,5",46,0,"Wed",0
"7849",2011-11-24 00:00:00,23,"310,5,N,0093,5","+0039,5","016093,5,N,5","+0128,5",22,0,"Thu",0
"7850",2011-11-24 01:00:00,24,"300,5,N,0088,5","+0028,5","016093,5,N,5","+0122,5",23,0,"Thu",0
"7851",2011-11-24 02:00:00,21,"330,5,N,0082,5","+0033,5","016093,5,N,5","+0117,5",18,0,"Thu",0
"7852",2011-11-24 03:00:00,5,"330,5,N,0088,5","+0044,5","016093,5,N,5","+0106,5",4,0,"Thu",0
"7853",2011-11-24 04:00:00,2,"330,5,N,0072,5","+0050,5","016093,5,N,5","+0100,5",1,0,"Thu",0
"7854",2011-11-24 05:00:00,10,"350,5,N,0098,5","+0028,5","016093,5,N,5","+0106,5",9,0,"Thu",0
"7855",2011-11-24 06:00:00,6,"340,5,N,0072,5","+0017,5","016093,5,N,5","+0100,5",5,0,"Thu",0
"7856",2011-11-24 07:00:00,38,"330,5,N,0072,5","+0017,5","016093,5,N,5","+0094,5",29,0,"Thu",0
"7857",2011-11-24 08:00:00,46,"330,5,N,0088,5","+0006,5","016093,5,N,5","+0089,5",42,0,"Thu",0
"7858",2011-11-24 09:00:00,79,"330,5,N,0082,5","+0006,5","016093,5,N,5","+0083,5",66,0,"Thu",0
"7859",2011-11-24 10:00:00,98,"340,5,N,0067,5","+0006,5","016093,5,N,5","+0078,5",64,0,"Thu",0
"7860",2011-11-24 11:00:00,141,"340,5,N,0041,5","-0006,5","016093,5,N,5","+0072,5",90,0,"Thu",0
"7861",2011-11-24 12:00:00,148,"330,5,N,0077,5","-0006,5","016093,5,N,5","+0072,5",86,0,"Thu",0
"7862",2011-11-24 13:00:00,172,"330,5,N,0051,5","-0006,5","016093,5,N,5","+0061,5",88,0,"Thu",0
"7863",2011-11-24 14:00:00,166,"350,5,N,0026,5","-0006,5","016093,5,N,5","+0050,5",92,0,"Thu",0
"7864",2011-11-24 15:00:00,149,"330,5,N,0015,5","-0011,5","016093,5,N,5","+0056,5",71,0,"Thu",0
"7865",2011-11-24 16:00:00,112,"340,5,N,0021,5","-0011,5","016093,5,N,5","+0061,5",64,0,"Thu",0
"7866",2011-11-24 17:00:00,74,"340,5,N,0015,5","-0006,5","016093,5,N,5","+0061,5",40,0,"Thu",0
"7867",2011-11-24 18:00:00,36,"230,5,N,0021,5","+0000,5","016093,5,N,5","+0039,5",23,0,"Thu",0
"7868",2011-11-24 19:00:00,28,"260,5,N,0015,5","+0000,5","016093,5,N,5","+0061,5",13,0,"Thu",0
"7869",2011-11-24 20:00:00,31,"999,9,V,0021,5","+0006,5","016093,5,N,5","+0083,5",17,0,"Thu",0
"7870",2011-11-24 21:00:00,25,"999,9,C,0000,5","+0006,5","016093,5,N,5","+0089,5",18,0,"Thu",0
"7871",2011-11-24 22:00:00,22,"330,5,N,0057,5","-0011,5","016093,5,N,5","+0122,5",14,0,"Thu",0
"7872",2011-11-24 23:00:00,21,"330,5,N,0041,5","-0006,5","016093,5,N,5","+0139,5",19,0,"Thu",0
"7873",2011-11-25 00:00:00,29,"310,5,N,0041,5","-0006,5","016093,5,N,5","+0150,5",22,0,"Fri",0
"7874",2011-11-25 01:00:00,14,"320,5,N,0057,5","-0006,5","016093,5,N,5","+0161,5",12,0,"Fri",0
"7875",2011-11-25 02:00:00,10,"300,5,N,0046,5","-0006,5","016093,5,N,5","+0161,5",6,0,"Fri",0
"7876",2011-11-25 03:00:00,2,"300,5,N,0051,5","+0000,5","016093,5,N,5","+0156,5",2,0,"Fri",0
"7877",2011-11-25 04:00:00,7,"300,5,N,0021,5","-0006,5","016093,5,N,5","+0150,5",3,0,"Fri",0
"7878",2011-11-25 05:00:00,5,"220,5,N,0015,5","+0022,5","016093,5,N,5","+0122,5",3,0,"Fri",0
"7879",2011-11-25 06:00:00,13,"200,5,N,0021,5","+0017,5","016093,5,N,5","+0106,5",9,0,"Fri",0
"7880",2011-11-25 07:00:00,35,"190,5,N,0031,5","+0050,5","016093,5,N,5","+0094,5",31,0,"Fri",0
"7881",2011-11-25 08:00:00,74,"190,5,N,0031,5","+0044,5","016093,5,N,5","+0094,5",68,0,"Fri",0
"7882",2011-11-25 09:00:00,93,"190,5,N,0031,5","+0044,5","016093,5,N,5","+0089,5",68,0,"Fri",0
"7883",2011-11-25 10:00:00,140,"170,5,N,0021,5","+0044,5","016093,5,N,5","+0083,5",80,0,"Fri",0
"7884",2011-11-25 11:00:00,225,"190,5,N,0031,5","+0039,5","016093,5,N,5","+0078,5",126,0,"Fri",0
"7885",2011-11-25 12:00:00,270,"999,9,C,0000,5","+0039,5","016093,5,N,5","+0078,5",144,0,"Fri",0
"7886",2011-11-25 13:00:00,283,"230,5,N,0021,5","+0017,5","016093,5,N,5","+0050,5",140,0,"Fri",0
"7887",2011-11-25 14:00:00,272,"230,5,N,0021,5","+0011,5","016093,5,N,5","+0050,5",149,0,"Fri",0
"7888",2011-11-25 15:00:00,309,"220,5,N,0021,5","+0017,5","016093,5,N,5","+0056,5",143,0,"Fri",0
"7889",2011-11-25 16:00:00,260,"999,9,C,0000,5","+0011,5","016093,5,N,5","+0050,5",138,0,"Fri",0
"7890",2011-11-25 17:00:00,184,"230,5,N,0021,5","+0011,5","016093,5,N,5","+0039,5",127,0,"Fri",0
"7891",2011-11-25 18:00:00,150,"999,9,C,0000,5","+0006,5","016093,5,N,5","+0039,5",105,0,"Fri",0
"7892",2011-11-25 19:00:00,132,"220,5,N,0026,5","+0006,5","016093,5,N,5","+0039,5",95,0,"Fri",0
"7893",2011-11-25 20:00:00,95,"999,9,C,0000,5","+0028,5","016093,5,N,5","+0072,5",75,0,"Fri",0
"7894",2011-11-25 21:00:00,83,"180,5,N,0031,5","+0039,5","016093,5,N,5","+0089,5",59,0,"Fri",0
"7895",2011-11-25 22:00:00,57,"170,5,N,0021,5","+0050,5","016093,5,N,5","+0111,5",45,0,"Fri",0
"7896",2011-11-25 23:00:00,32,"180,5,N,0021,5","+0039,5","016093,5,N,5","+0139,5",27,0,"Fri",0
"7897",2011-11-26 00:00:00,46,"180,5,N,0041,5","+0039,5","016093,5,N,5","+0156,5",37,0,"Sat",1
"7898",2011-11-26 01:00:00,30,"170,5,N,0041,5","+0028,5","016093,5,N,5","+0167,5",24,0,"Sat",1
"7899",2011-11-26 02:00:00,22,"170,5,N,0036,5","+0017,5","016093,5,N,5","+0172,5",19,0,"Sat",1
"7900",2011-11-26 03:00:00,17,"180,5,N,0031,5","+0022,5","016093,5,N,5","+0161,5",9,0,"Sat",1
"7901",2011-11-26 04:00:00,4,"240,5,N,0021,5","+0000,5","016093,5,N,5","+0161,5",4,0,"Sat",1
"7902",2011-11-26 05:00:00,3,"190,5,N,0015,5","+0017,5","016093,5,N,5","+0139,5",3,0,"Sat",1
"7903",2011-11-26 06:00:00,10,"999,9,C,0000,5","+0056,5","016093,5,N,5","+0117,5",8,0,"Sat",1
"7904",2011-11-26 07:00:00,17,"250,5,N,0015,5","+0033,5","016093,5,N,5","+0111,5",13,0,"Sat",1
"7905",2011-11-26 08:00:00,56,"999,9,C,0000,5","+0044,5","016093,5,N,5","+0094,5",46,0,"Sat",1
"7906",2011-11-26 09:00:00,78,"210,5,N,0015,5","+0033,5","016093,5,N,5","+0083,5",62,0,"Sat",1
"7907",2011-11-26 10:00:00,138,"190,5,N,0021,5","+0044,5","016093,5,N,5","+0078,5",81,0,"Sat",1
"7908",2011-11-26 11:00:00,230,"200,5,N,0021,5","+0044,5","016093,5,N,5","+0083,5",122,0,"Sat",1
"7909",2011-11-26 12:00:00,301,"230,5,N,0015,5","+0033,5","016093,5,N,5","+0067,5",165,0,"Sat",1
"7910",2011-11-26 13:00:00,322,"190,5,N,0021,5","+0033,5","016093,5,N,5","+0061,5",144,0,"Sat",1
"7911",2011-11-26 14:00:00,298,"999,9,C,0000,5","+0028,5","016093,5,N,5","+0056,5",157,0,"Sat",1
"7912",2011-11-26 15:00:00,309,"999,9,C,0000,5","+0033,5","016093,5,N,5","+0056,5",155,0,"Sat",1
"7913",2011-11-26 16:00:00,271,"230,5,N,0021,5","+0022,5","016093,5,N,5","+0056,5",135,0,"Sat",1
"7914",2011-11-26 17:00:00,183,"220,5,N,0015,5","+0022,5","016093,5,N,5","+0056,5",121,0,"Sat",1
"7915",2011-11-26 18:00:00,185,"220,5,N,0021,5","+0017,5","016093,5,N,5","+0044,5",118,0,"Sat",1
"7916",2011-11-26 19:00:00,145,"220,5,N,0015,5","+0028,5","016093,5,N,5","+0067,5",99,0,"Sat",1
